,year,incident,containment,start_date,end_date,cdf_burned,other_burned,total_burned,struct_dest,struct_dam,death_fire,death_civil
1256,2016,SHU-6739,NA,7/8/16,7/9/16,303,NA,303,1,1,NA,NA
1257,2016,KRN-25390,NA,7/8/16,7/9/16,554,NA,554,NA,NA,NA,NA
1258,2016,LAC-198015,NA,7/9/16,7/16/16,990,110,NA,NA,2,NA,NA
1259,2016,TCU-7341,NA,7/12/16,7/18/16,341,NA,341,2,NA,NA,NA
1260,2016,MCP-2125,NA,7/21/16,7/27/16,NA,1245,NA,NA,NA,NA,NA
1261,2016,BEU-3422,NA,7/22/16,8/28/16,37194,66048,NA,68,5,1,NA
1262,2016,ANF-3008,NA,7/22/16,8/6/16,2188,39195,NA,116,20,NA,1
1263,2016,FKU-10852,NA,7/30/16,8/9/16,2241,NA,NA,9,1,NA,NA
1264,2016,BTU-11608,NA,8/2/16,8/8/16,520,NA,520,NA,NA,NA,NA
1265,2016,LNU-7135,NA,8/2/16,8/12/16,5731,NA,NA,2,NA,NA,NA
1266,2016,INF-1415,NA,8/4/16,8/12/16,NA,2819,NA,NA,NA,NA,NA
1267,2016,BDF-10205,NA,8/7/16,8/16/16,472,7638,NA,NA,NA,NA,NA
1268,2016,FKU-11358,NA,8/8/16,8/19/16,7050,NA,NA,2,NA,NA,NA
1269,2016,INF-1457,NA,8/9/16,8/17/16,NA,369,369,NA,NA,NA,NA
1270,2016,SLU-8948,NA,8/13/16,9/7/16,44439,1796,NA,70,8,NA,NA
1271,2016,LNU-7582,NA,8/13/16,9/3/16,3929,NA,NA,300,28,NA,NA
1272,2016,SQF-2595,NA,8/16/16,9/24/16,NA,29322,NA,6,NA,NA,NA
1273,2016,BDF-10468,NA,8/16/16,9/8/16,NA,36274,NA,321,8,NA,NA
1274,2016,NEU-20037,NA,8/18/16,8/19/16,282,107,389,NA,NA,NA,NA
1275,2016,LPF-2809,NA,8/18/16,9/15/16,NA,32606,NA,5,NA,NA,NA
1276,2016,STF-2257,NA,8/19/16,9/20/16,NA,655,655,NA,NA,NA,NA
1277,2016,HUU-6956,NA,8/22/16,9/9/16,599,NA,599,3,NA,NA,NA
1278,2016,SQF-2683,NA,8/22/16,8/22/16,NA,395,395,NA,NA,NA,NA
1279,2016,SKU-7392,NA,8/24/16,9/10/16,710,NA,710,10,1,NA,NA
1280,2016,KRN-32226,NA,8/26/16,8/31/16,600,NA,600,NA,NA,NA,NA
1281,2016,KNF-7501,NA,8/27/16,9/16/16,NA,33867,NA,14,NA,NA,NA
1282,2016,KRN-32375,NA,8/27/16,8/31/16,304,NA,304,NA,NA,NA,NA
1283,2016,TCU-9339,NA,8/28/16,9/4/16,450,NA,450,NA,1,NA,NA
1284,2016,RRU-105125,NA,8/30/16,9/5/16,1470,NA,NA,1,NA,NA,NA
1285,2016,BTU-13655,NA,9/5/16,9/22/16,800,NA,800,3,NA,NA,NA
1286,2016,LMU-4700,NA,9/11/16,9/15/16,380,NA,380,NA,NA,NA,NA
1287,2016,LMU-4695,NA,9/11/16,10/12/16,2575,NA,NA,7,NA,NA,NA
1288,2016,TGU-8080,NA,9/13/16,9/13/16,NA,321,321,NA,NA,NA,NA
1289,2016,SNF-2154,NA,9/15/16,10/31/16,NA,800,800,NA,NA,NA,NA
1290,2016,AFV-3151,NA,9/17/16,9/24/16,NA,12742,NA,NA,NA,1,NA
1291,2016,MDF-910,NA,9/17/16,10/31/16,NA,2722,NA,NA,NA,NA,NA
1292,2016,INF-1763,NA,9/17/16,10/15/16,NA,5443,NA,4,NA,NA,NA
1293,2016,KRN-35570,NA,9/19/16,9/22/16,307,NA,307,NA,NA,NA,NA
1294,2016,LNU-9129,NA,9/25/16,10/1/16,1547,NA,NA,NA,NA,NA,NA
1295,2016,TCU-10403,NA,9/26/16,10/4/16,1080,NA,NA,NA,NA,NA,NA
1296,2016,SCU-6912,NA,9/26/16,11/8/16,4474,NA,NA,28,1,NA,NA
1297,2016,SQF-3261,NA,10/4/16,11/5/16,NA,2160,NA,NA,NA,NA,NA
1298,2016,SNF-2370,NA,10/11/16,10/19/16,NA,2100,NA,NA,NA,NA,NA
1299,2016,SQF-3384,NA,10/20/16,11/1/16,NA,1702,NA,NA,NA,NA,NA
1300,2016,SQF-3456,NA,10/29/16,11/22/16,NA,4347,NA,NA,NA,NA,NA
1301,2016,SQF-3464,NA,11/2/16,11/23/16,NA,2768,NA,NA,NA,NA,NA
