"","OBJECTID","YEAR_","STATE","AGENCY","UNIT_ID","FIRE_NAME","INC_NUM","ALARM_DATE","CONT_DATE","CAUSE","COMMENTS","REPORT_AC","GIS_ACRES","C_METHOD","OBJECTIVE","FIRE_NUM","Shape_Leng","Shape_Area"
"17934",17934,"2007","CA","NPS","YNP","BALD WF","00000000",2007-09-05,2007-09-15,1,"This fire was converted to a WF on 9/5",78.6,78.5917,1,1,"00003927",2993.73975981,318049.504126
"17935",17935,"2007","CA","NPS","YNP","JACK WFU","00000000",2007-10-29,2007-11-07,1,"This fire was converted from a WFU on 11/8",23.65,23.6337,1,2,"00004777",1710.29153434,95642.1928008
"17936",17936,"2007","CA","NPS","YNP","DEVIL","00000000",2007-10-29,2007-12-08,1,NA,239.4,239.261,2,2,"00004801",3986.2185315,968254.007754
"17937",17937,"2007","CA","NPS","YNP","JACK WF","00000000",2007-11-08,2007-12-08,1,"This fire was converted to a WF on 11/8",1106,1106.25,2,1,"00004850",12308.8203833,4476824.8282
"17938",17938,"2005","CA","NPS","MNP","KINGSTON 2","00007866",2005-07-29,2005-08-01,1,NA,460,590.675,2,1,"00007866",8787.70217464,2390376.01202
"17939",17939,"2005","CA","NPS","MNP","BARBER","00007952",2005-07-31,2005-07-31,1,NA,60,71.3904,2,1,"00007954",2696.72967944,288906.633799
"17940",17940,"2005","CA","NPS","MNP","HALLORAN","00008073",2005-08-03,2005-08-03,1,NA,1064,981.316,2,1,"00008073",9650.44321007,3971246.12531
"17941",17941,"2005","CA","NPS","MNP","KINGSTON 3","00009568",2005-09-11,2005-09-14,1,NA,635,609.916,2,1,"00009568",10010.6313497,2468242.92164
"17942",17942,"2005","CA","NPS","MNP","KINGSTON","0000B1NY",2005-07-22,2005-07-24,1,NA,3500,3334.86,2,1,"0000B1NY",27211.4307849,13495691.4772
"17943",17943,"2002","CA","NPS","RWP","LOWER GANNS","00000000",2002-10-08,2002-11-18,14,NA,7,18.9507,8,1,"00000060",1657.3391028,76690.856439
"17944",17944,"2005","CA","NPS","KNP","COMB","00000015",2005-07-22,2005-12-01,1,NA,9753.94,9756.47,2,2,"00000015",54413.5420424,39483018.4671
"17945",17945,"2005","CA","NPS","KNP","EAST CREEK","00000019",2005-07-30,2005-10-22,1,NA,2.4,2.40191,1,2,"00000019",502.750361272,9720.19174673
"17946",17946,"2005","CA","NPS","KNP","CABIN","00000044",2005-10-24,2005-12-10,1,NA,14.6,14.6013,1,2,"00000044",1545.09134132,59089.5440574
"17947",17947,"2005","CA","NPS","LNP","HORSESHOE","00003767",2005-09-09,2005-11-29,1,NA,1525,1526.73,1,2,"00003767",14112.1880218,6178456.06904
"17948",17948,"2005","CA","NPS","LNP","PROSPECT PEAK","00002763",2005-07-17,2005-09-30,18,NA,96,97.9986,7,1,"00002763",3656.65076017,396586.351252
"17949",17949,"2005","CA","NPS","YNP","BACKDOOR","00003715",2005-08-25,2005-08-26,14,NA,81.33,81.2731,1,1,"00003715",2959.64958056,328900.747402
"17950",17950,"2005","CA","NPS","YNP","HARDEN WFU","00004384",2005-09-26,2005-11-04,1,NA,83.7,83.6508,2,2,"00004384",3404.53578704,338522.706287
"17951",17951,"2005","CA","NPS","YNP","ECHO WFU","00002737",2005-07-21,2005-09-27,1,NA,133.2,133.162,2,2,"00002737",4237.44233422,538886.610199
"17952",17952,"2005","CA","NPS","YNP","CRYSTAL WFU","00002810",2005-07-21,2005-09-27,1,NA,104.74,104.71,2,2,"00002810",4403.36724862,423744.899729
"17953",17953,"2005","CA","NPS","YNP","BUENA VISTA WFU","00003133",2005-07-21,2005-09-27,1,NA,121.03,120.978,2,2,"00003133",3422.96572428,489579.705287
"17954",17954,"2005","CA","NPS","YNP","WAPAMA WFU","00004276",2005-09-26,2005-11-04,1,NA,1058.02,1057.32,2,2,"00004276",10884.5908318,4278820.23607
"17955",17955,"2005","CA","NPS","YNP","LAUEREL WFU","00004277",2005-09-26,2005-11-04,1,NA,477.5,477.191,2,2,"00004277",8857.18743255,1931123.60567
"17956",17956,"2004","CA","NPS","YNP","SMOKEY WFU","00001891",2004-06-27,2004-08-08,1,NA,26.83,26.8156,1,2,"00001891",1941.68378032,108518.878537
"17957",17957,"2004","CA","NPS","YNP","MEADOW WFU","00001962",2004-06-30,2004-07-30,1,NA,5033.36,5031.16,7,2,"00001962",31288.8649338,20360369.271
"17958",17958,"1949","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,44.5058,0,1,"00000040",1755.22872809,180108.635482
"17959",17959,"1991","CA","NPS","KNP","SILLIMANCR","00000063",1991-09-12,1991-12-06,1,NA,13,62.9795,8,2,"00000063",2321.79284685,254869.079582
"17960",17960,"1982","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,110.615,0,1,"00000078",3267.72324116,447642.019344
"17961",17961,"1991","CA","NPS","RWP","WILLIAMS RIDGE WE","00000000",NA,NA,14,NA,0,38.116,0,1,"00000000",2081.34346948,154249.827202
"17962",17962,"1968","CA","NPS","YNP","POOPENAUT","00000000",NA,NA,9,NA,0,1104.97,0,1,"00000016",12249.1782784,4471638.68841
"17963",17963,"1968","CA","NPS","YNP","UNION POINT","00000000",NA,NA,9,NA,0,168.391,0,1,"00000010",4286.43243459,681455.817362
"17964",17964,"1968","CA","NPS","YNP","PAYCHECK","00000000",NA,NA,1,NA,0,21.8663,0,1,"00000079",1055.94821402,88489.5898983
"17965",17965,"1956","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,8.94592,0,1,"00000007",675.405466139,36202.86632
"17966",17966,"1998","CA","NPS","RWP","MID-BASIN WEST","00000000",NA,NA,14,NA,0,52.3975,0,1,"00000000",2916.61645829,212045.302282
"17967",17967,"1998","CA","NPS","RWP","98 ELK","00000000",NA,NA,14,NA,0,37.0042,0,1,"00000000",1899.64416516,149750.642725
"17968",17968,"1934","CA","NPS","YNP","EDITH LAKE","00000000",NA,NA,1,NA,0,8.5484,0,1,"00000016",660.257967751,34594.1546486
"17969",17969,"1934","CA","NPS","YNP","BALD MOUNTAIN","00000000",NA,NA,1,NA,0,29.8586,0,1,"00000012",1423.19645873,120833.554404
"17970",17970,"1934","CA","NPS","YNP","GRAYLING LAKE","00000000",NA,NA,1,NA,0,8.94773,0,1,"00000004",675.473411183,36210.1841425
"17971",17971,"1980","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,18.8836,0,1,"00000096",981.277001702,76419.2414218
"17972",17972,"1980","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,18.766,0,1,"00000092",1032.8968729,75943.1540927
"17973",17973,"2003","CA","NPS","KNP","SLIDE BLUF","00000000",2003-08-25,2003-12-31,1,NA,33,32.7452,7,2,"00000073",1827.21352567,132514.984429
"17974",17974,"2003","CA","NPS","KNP","WILLIAMS","00000000",2003-07-28,2003-12-31,1,NA,3471,3472.12,7,2,"00000038",24496.3454526,14051171.2397
"17975",17975,"2003","CA","NPS","KNP","GIANT","00000000",2003-07-29,2003-12-13,1,NA,275,275.472,1,2,"00000048",5772.19328514,1114794.70759
"17976",17976,"1947","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,8.94598,0,1,"00000005",675.407197044,36203.0936045
"17977",17977,"1924","CA","NPS","KNP","MUIR GROVE","00000000",NA,NA,14,NA,108.32,108.323,0,1,"00000002",3660.09493303,438368.604859
"17978",17978,"1996","CA","NPS","YNP","PW5B","00000000",NA,NA,9,NA,0,8.35267,0,1,"00000040",2283.45875253,33802.0667583
"17979",17979,"1957","CA","NPS","YNP","BRIGHT","00000000",NA,NA,9,NA,0,17.3103,0,1,"00000016",1714.5205753,70052.2700298
"17980",17980,"1933","CA","NPS","YNP","HOOPER PEAK","00000000",NA,NA,1,NA,0,63.1523,0,1,"00000028",2243.67482093,255568.443071
"17981",17981,"1933","CA","NPS","YNP","MORAINE DOME","00000000",NA,NA,1,NA,0,38.7502,0,1,"00000025",1796.5055007,156816.390164
"17982",17982,"1950","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,28.1013,0,1,"00000037",1221.17282708,113721.960267
"17983",17983,"1950","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,82.0865,0,1,"00000036",2140.09534545,332192.291804
"17984",17984,"1950","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,17.7903,0,1,"00000007",1223.77865641,71994.6151898
"17985",17985,"1974","CA","NPS","YNP","CANDLE","00000000",NA,NA,1,NA,0,13.9172,0,1,"00000099",842.41461924,56320.7110783
"17986",17986,"1978","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,25.2645,0,1,"00000071",1170.15924687,102241.679043
"17987",17987,"1978","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,13.432,0,1,"00000075",854.951277791,54357.5164682
"17988",17988,"1987","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,55.5321,0,1,"00000057",2134.79393144,224730.407492
"17989",17989,"1987","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,9.93558,0,1,"00000149",711.783404275,40207.8470458
"17990",17990,"1980","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,13.9175,0,1,"00000094",842.423931506,56321.9254134
"17991",17991,"1952","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,15.6675,0,1,"00000022",979.058288458,63404.0469206
"17992",17992,"1961","CA","NPS","YNP","ROYAL","00000000",NA,NA,1,NA,0,51.5598,0,1,"00000068",1731.64391837,208655.237677
"17993",17993,"1961","CA","NPS","YNP","EAGLE","00000000",NA,NA,1,NA,0,171.84,0,1,"00000066",3616.57136787,695410.401397
"17994",17994,"1968","CA","NPS","YNP","WAWONA DOME","00000000",NA,NA,1,NA,0,32.6188,0,1,"00000077",1389.27360382,132003.617848
"17995",17995,"1992","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,81.9213,0,1,"00000129",2337.07006035,331523.76317
"17996",17996,"1992","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,32.045,0,1,"00000147",1517.64131429,129681.557353
"17997",17997,"1996","CA","NPS","YNP","LEANING","00000000",NA,NA,9,NA,0,15.2772,0,1,"00000112",970.724727645,61824.5853753
"17998",17998,"1996","CA","NPS","YNP","TILTILL","00000000",NA,NA,9,NA,0,25.8088,0,1,"00000148",1464.48582241,104444.419658
"17999",17999,"1971","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,11.1826,0,1,"00000000",755.208656019,45254.559595
"18000",18000,"1971","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,24.7957,0,1,"00000000",1346.4115943,100344.489181
"18001",18001,"1971","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,10.9351,0,1,"00000000",746.726209722,44252.6765209
"18002",18002,"1988","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,10.0416,0,1,"00000059",715.568995496,40636.7747351
"18003",18003,"1988","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,9.44219,0,1,"00000148",693.904228722,38211.1745653
"18004",18004,"1991","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,7.42375,0,1,"00000120",709.847622302,30042.8667625
"18005",18005,"1997","CA","NPS","YNP","FORESTA #1","00000000",NA,NA,9,NA,0,32.7476,0,1,"00000165",1577.46000561,132524.945913
"18006",18006,"2006","CA","NPS","JTP","BERDOO","00006702",2006-07-06,2006-07-06,1,NA,199,199.193,8,1,"00006702",5468.9439384,806107.058291
"18007",18007,"2006","CA","NPS","JTP","PUSHWALLA","00006692",2006-07-07,2006-07-13,1,NA,2200,2194.78,8,1,"00006692",18790.6077643,8881951.57332
"18008",18008,"2006","CA","NPS","JTP","GEO","00006422",2006-07-01,2006-07-02,1,NA,740,704.059,8,1,"00006422",7957.53854326,2849224.3143
"18009",18009,"1986","CA","NPS","YNP","BROKEN BOW","00000000",NA,NA,9,NA,0,16.1379,0,1,"00000023",1139.91306425,65307.9314203
"18010",18010,"1960","CA","NPS","YNP","GUNSIGHT","00000000",NA,NA,1,NA,0,256.76,0,1,"00000077",4265.79369701,1039071.85771
"18011",18011,"1992","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,88.4262,0,1,"00000016",2488.44073342,357847.95759
"18012",18012,"1992","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,54.5202,0,1,"00000189",1979.31251887,220635.281656
"18013",18013,"1953","CA","NPS","YNP","GRAVEL LAKE","00000000",NA,NA,1,NA,0,7.95229,0,1,"00000066",636.806589856,32181.7847211
"18014",18014,"1953","CA","NPS","YNP","HETCH HETCHY","00000000",NA,NA,1,NA,0,2816.77,0,1,"00000063",20552.6950245,11399054.5786
"18015",18015,"1953","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,135.879,0,1,"00000000",2875.58574202,549883.698387
"18016",18016,"1953","CA","NPS","YNP","MIDDLEFORK","00000000",NA,NA,1,NA,0,64.3323,0,1,"00000045",2144.98914261,260343.737964
"18017",18017,"1953","CA","NPS","YNP","CARL INN","00000000",NA,NA,1,NA,0,151.939,0,1,"00000060",3399.51784489,614874.211097
"18018",18018,"1953","CA","NPS","YNP","ASPEN VALLEY","00000000",NA,NA,1,NA,0,8.94433,0,1,"00000052",675.345187643,36196.4021249
"18019",18019,"1953","CA","NPS","YNP","SOUTH FORK","00000000",NA,NA,1,NA,0,26.6726,0,1,"00000050",1201.18817216,107940.125484
"18020",18020,"1953","CA","NPS","YNP","HALF DOME","00000000",NA,NA,1,NA,0,165.559,0,1,"00000055",3924.59562369,669995.486164
"18021",18021,"1953","CA","NPS","YNP","ROCKY POINT","00000000",NA,NA,1,NA,0,457.007,0,1,"00000062",5517.68121229,1849442.67029
"18022",18022,"1953","CA","NPS","YNP","SOUTH FORK CANY","00000000",NA,NA,1,NA,0,18.2139,0,1,"00000019",1007.40180468,73708.868516
"18023",18023,"1970","CA","NPS","YNP","MOSQUITO CREEK","00000000",NA,NA,9,NA,0,12.5445,0,1,"00000045",972.065755923,50765.8787649
"18024",18024,"1972","CA","NPS","YNP","HOOVER","00000000",NA,NA,1,NA,0,9.74237,0,1,"00000016",704.828445512,39425.9560538
"18025",18025,"1960","CA","NPS","YNP","HALF DOME","00000000",NA,NA,9,NA,0,21.2785,0,1,"00000061",1535.8204768,86110.8845027
"18026",18026,"1960","CA","NPS","YNP","MT. GIBSON","00000000",NA,NA,1,NA,0,1470.96,0,1,"00000070",10398.9672249,5952762.41817
"18027",18027,"1960","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,19.4171,0,1,"00000002",1513.74135053,78578.4160893
"18028",18028,"1960","CA","NPS","YNP","QUARTZ","00000000",NA,NA,1,NA,0,51.3578,0,1,"00000084",1900.95117353,207837.456342
"18029",18029,"1966","CA","NPS","YNP","ECHO","00000000",NA,NA,9,NA,0,146.114,0,1,"00000049",4336.64900923,591301.600224
"18030",18030,"1966","CA","NPS","YNP","TUOLUMNE PEAK","00000000",NA,NA,1,NA,0,37.7782,0,1,"00000062",1387.94591498,152883.121478
"18031",18031,"1966","CA","NPS","YNP","LONG GULCH","00000000",NA,NA,1,NA,0,7.85078,0,1,"00000060",632.719995038,31770.9810276
"18032",18032,"1967","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,17.8907,0,1,"00000149",955.134222149,72400.9959534
"18033",18033,"1996","CA","NPS","YNP","ACKERSON (SPOT)","00000000",NA,NA,1,NA,0,30.9527,0,1,"00000120",1329.96076308,125261.189844
"18034",18034,"1996","CA","NPS","YNP","RANGER Y","00000000",NA,NA,9,NA,0,12.0645,0,1,"00000010",1169.12176089,48823.2022845
"18035",18035,"1926","CA","NPS","KNP","KAWEAH","00000000",1926-08-10,1926-08-19,7,NA,86000,34357.7,6,1,"00000001",80754.1421625,139040698.428
"18036",18036,"1926","CA","NPS","KNP","HIDDEN SP","00000000",1926-06-11,1926-06-11,1,NA,40,40.1286,8,1,"00000005",1617.13730015,162394.859929
"18037",18037,"1926","CA","NPS","KNP","PINE RIDG","00000000",1926-06-05,1926-06-06,1,NA,60,59.6145,8,1,"00000007",1964.87232041,241251.419838
"18038",18038,"1926","CA","NPS","KNP","PINE RIDG","00000000",1926-06-05,1926-06-05,1,NA,40,4.01598,8,1,"00000003",510.438322593,16252.081786
"18039",18039,"1921","CA","NPS","KNP","ELK CREEK","00000000",1921-07-05,1921-07-17,4,NA,1600,1551.47,8,1,"00000001",13140.4265157,6278563.37834
"18040",18040,"1922","CA","NPS","KNP","PANTHER","00000000",1922-09-19,1922-09-23,1,NA,350,535.875,8,1,"00000002",7563.99185151,2168608.3482
"18041",18041,"1922","CA","NPS","KNP","HOSPITAL","00000000",1922-08-13,1922-08-17,4,NA,550,667.101,8,1,"00000003",8521.35322693,2699662.43493
"18042",18042,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,34.9772,0,1,"00000084",1334.90687975,141547.802489
"18043",18043,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,6.99628,0,1,"00000087",599.046683461,28312.9459886
"18044",18044,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,570.037,0,1,"00000080",8636.71696551,2306859.24119
"18045",18045,"1999","CA","NPS","KNP","WILLIAMS","00000000",1999-09-18,1999-12-29,1,NA,573,573.868,8,2,"00000076",8822.3396207,2322359.78088
"18046",18046,"1999","CA","NPS","KNP","CONIFER","00000000",1999-11-15,1999-12-30,18,NA,263,263.875,8,1,"00000093",8174.85188148,1067862.77793
"18047",18047,"2000","CA","NPS","KNP","ROADS END","00000000",2000-07-29,2000-08-01,7,NA,53,50.5615,8,1,"00000043",2259.93575245,204615.238662
"18048",18048,"1955","CA","NPS","KNP","SENTINAL RIDGE","00000000",1955-09-05,1955-09-08,1,NA,172,258.273,8,1,"00005024",5099.15021159,1045195.28402
"18049",18049,"1955","CA","NPS","KNP","CONIFER T","00000000",1955-09-10,1955-09-11,5,NA,205,13.3472,8,1,"00005005",1380.91498156,54014.0238126
"18050",18050,"1986","CA","NPS","KNP","CAMP CREE","00000000",1986-07-24,1986-08-27,1,NA,400,389.95,8,2,"00000022",9361.56467062,1578071.09616
"18051",18051,"1987","CA","NPS","KNP","CARARACT","00000000",1987-08-19,1987-09-10,4,NA,14,20.2449,8,1,"00000075",1621.18163591,81928.2763551
"18052",18052,"1987","CA","NPS","KNP","DOG CREEK","00000000",1987-07-08,1987-10-27,1,NA,450,412.423,8,2,"00000055",7981.22514451,1669018.08676
"18053",18053,"1987","CA","NPS","KNP","BURNT MT","00000000",1987-09-21,1987-11-13,1,NA,30,35.5909,8,2,"00000112",2161.17774541,144031.14047
"18054",18054,"1987","CA","NPS","KNP","JO","00000000",1987-07-04,1987-11-13,1,NA,30,30.4748,8,2,"00000053",2100.72703474,123327.335505
"18055",18055,"1987","CA","NPS","KNP","MUIR","00000000",1987-08-30,1987-09-02,1,NA,15,12.4567,8,1,"00000084",1320.48300417,50410.3131021
"18056",18056,"1926","CA","NPS","KNP","DENNISON","00000000",1926-06-04,1926-06-07,1,NA,80,52.941,8,1,"00000011",2341.38909529,214244.454539
"18057",18057,"1985","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,40.4736,0,1,"00000044",1652.83506313,163790.716859
"18058",18058,"1985","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,9.29278,0,1,"00000054",689.69291571,37606.5502011
"18059",18059,"1985","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,18.2434,0,1,"00000053",1097.49672021,73828.3194082
"18060",18060,"2003","CA","NPS","KNP","BUCKEYE","00000000",2003-09-04,2003-09-20,1,NA,4,30.9279,2,1,"00000086",1525.82902059,125160.757657
"18061",18061,"1975","CA","NPS","YNP","PATE VALLEY","00000000",NA,NA,9,NA,0,518.78,0,1,"00000158",6907.88694761,2099426.48907
"18062",18062,"1975","CA","NPS","YNP","HERE AGAIN","00000000",NA,NA,9,NA,0,50.8438,0,1,"00000050",1817.91858973,205757.639789
"18063",18063,"1973","CA","NPS","YNP","UPLIFT","00000000",NA,NA,9,NA,0,156.914,0,1,"00000073",4638.76698276,635009.089215
"18064",18064,"1973","CA","NPS","YNP","TRAILER","00000000",NA,NA,9,NA,0,39.9725,0,1,"00000018",1847.27822442,161763.03842
"18065",18065,"1973","CA","NPS","YNP","MEXICAN NATIONA","00000000",NA,NA,1,NA,0,19.0789,0,1,"00000013",986.35344474,77209.7517816
"18066",18066,"1973","CA","NPS","YNP","CHERRY CREEK","00000000",NA,NA,1,NA,0,11.9214,0,1,"00000006",779.688844539,48244.0658961
"18067",18067,"1933","CA","NPS","KNP","BEAR MTN","00000000",1933-08-18,1933-08-20,2,NA,9000,487.224,8,1,"00003028",8740.49294004,1971726.05751
"18068",18068,"1934","CA","NPS","KNP","TRAVGER #","00000000",1934-03-13,1934-03-13,5,NA,60,67.1783,8,1,"00004002",2881.5678577,271860.788926
"18069",18069,"1934","CA","NPS","KNP","TRAUGER","00000000",1934-07-21,1934-07-22,3,NA,240,206.427,8,1,"00004017",4922.12328814,835380.976642
"18070",18070,"1934","CA","NPS","KNP","SOUTH FOR","00000000",1934-07-05,1934-07-07,14,NA,400,529.171,8,1,"00004014",7382.18492817,2141479.22629
"18071",18071,"1939","CA","NPS","KNP","YUCCA CRK","00000000",1939-07-19,1939-07-22,15,NA,200,145.018,8,1,"00009062",5161.49701309,586866.848554
"18072",18072,"1939","CA","NPS","KNP","FLUME","00000000",1939-09-22,1939-09-24,1,NA,560,681.086,8,1,"00009059",9958.05226843,2756255.25263
"18073",18073,"1939","CA","NPS","KNP","RED HILL","00000000",1939-07-03,1939-07-09,3,NA,1800,2227.46,8,1,"00009012",16439.7440474,9014211.35604
"18074",18074,"1939","CA","NPS","KNP","CAIN FLAT","00000000",1939-08-06,1939-08-07,3,NA,30,23.8007,8,1,"00009063",1620.25997405,96317.9895746
"18075",18075,"1939","CA","NPS","KNP","HOPPING R","00000000",1939-09-22,1939-09-22,1,NA,72,66.5058,8,1,"00009055",2699.67279287,269139.420805
"18076",18076,"1940","CA","NPS","KNP","PARADISE","00000000",1940-07-08,1940-07-13,4,NA,42,112.57,8,1,"00000007",4080.33134532,455555.913273
"18077",18077,"1945","CA","NPS","KNP","N FORK","00000000",1945-08-19,1945-08-22,3,NA,2075,2257.79,8,1,"00005024",14877.6878799,9136937.37927
"18078",18078,"1946","CA","NPS","KNP","ATWELL MI","00000000",1946-06-20,1946-06-20,3,NA,170,222.452,8,1,"00006009",5400.90534268,900233.341138
"18079",18079,"1947","CA","NPS","KNP","CRESCENT","00000000",1947-08-05,1947-08-05,8,NA,20,53.3865,8,1,"00007016",2100.88203053,216047.47461
"18080",18080,"1947","CA","NPS","KNP","MORO CR","00000000",1947-08-05,1947-08-08,8,NA,350,132.131,8,1,"00007017",4021.93478306,534714.854708
"18081",18081,"1947","CA","NPS","KNP","CASTLE CR","00000000",1947-04-30,1947-05-07,1,NA,29,36.4827,8,1,"00007009",1980.54357633,147640.212539
"18082",18082,"1954","CA","NPS","KNP","DAVIS RAN","00000000",1954-08-03,1954-08-03,14,NA,5200,4298.58,8,1,"00004028",32941.2963968,17395726.9157
"18083",18083,"1954","CA","NPS","KNP","ELLIOTT R","00000000",1954-07-29,1954-08-03,14,NA,2200,634.093,8,1,"00004023",7499.44364252,2566082.14335
"18084",18084,"1922","CA","NPS","KNP","E.FORK","00000000",1922-07-04,1922-07-06,4,NA,300,449.545,8,1,"00000001",7201.9712823,1819245.35837
"18085",18085,"1924","CA","NPS","KNP","ORIOLE MI","00000000",1924-07-20,1924-07-24,15,NA,100,50.0495,8,1,"00000001",2220.14097996,202543.106928
"18086",18086,"1926","CA","NPS","KNP","DORST CRK","00000000",1926-06-12,1926-06-13,3,NA,1.5,1.51183,8,1,"00000006",312.908622985,6118.15611136
"18087",18087,"1926","CA","NPS","KNP","PINE RIDG","00000000",1926-06-05,1926-06-06,1,NA,60,80.6799,8,1,"00000004",2297.57853124,326499.797557
"18088",18088,"1926","CA","NPS","KNP","BLACK OAK","00000000",1926-06-04,1926-06-05,1,NA,14,11.7268,8,1,"00000002",925.997667005,47456.6516319
"18089",18089,"1926","CA","NPS","KNP","POTWISHA","00000000",1926-07-04,1926-07-10,3,NA,500,881.072,8,1,"00000010",9902.65701757,3565571.53669
"18090",18090,"1926","CA","NPS","KNP","CABIN COV","00000000",1926-06-05,1926-06-07,3,NA,60,56.9487,8,1,"00000009",2279.49923067,230463.020331
"18091",18091,"1994","CA","NPS","YNP","PATE","00000000",NA,NA,9,NA,0,25.3197,0,1,"00000022",1342.48204503,102465.230401
"18092",18092,"1994","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,3251.9,0,1,"00000071",26206.3239067,13159976.2868
"18093",18093,"1994","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,10.4945,0,1,"00000011",731.007417116,42469.5509057
"18094",18094,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,9.99391,0,1,"00000068",713.758377815,40443.9350682
"18095",18095,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,6.99409,0,1,"00000067",596.869707058,28304.0772607
"18096",18096,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,34.9781,0,1,"00000076",1333.92089408,141551.189881
"18097",18097,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,163.873,0,1,"00000097",4371.72294845,663171.986889
"18098",18098,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,14.993,0,1,"00000094",873.597839126,60674.5590181
"18099",18099,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,12.9927,0,1,"00000098",813.263836367,52579.7729567
"18100",18100,"1990","CA","NPS","YNP",NA,"00000000",NA,NA,1,NA,0,13.6336,0,1,"00000096",911.021276325,55173.3482969
